0;1
Sel8Pre3.csv;0.8634538152610441
Sel5Pre3.csv;0.8594377510040161
Sel3Pre3.csv;0.8514056224899599
Sel7Pre5.csv;0.8372093023255814
Sel5Pre10.csv;0.8268551236749117
Sel3Pre10.csv;0.823321554770318
Sel7Pre3.csv;0.8192771084337349
Sel3Pre7.csv;0.8160919540229885
Sel6Pre5.csv;0.813953488372093
Sel5Pre5.csv;0.813953488372093
Sel8Pre5.csv;0.810077519379845
Sel3Pre5.csv;0.8062015503875969
Sel6Pre10.csv;0.8056537102473498
Sel4Pre7.csv;0.8045977011494253
Sel4Pre10.csv;0.8021201413427562
Sel8Pre7.csv;0.8007662835249042
Sel4Pre3.csv;0.7991967871485943
Sel2Pre3.csv;0.7991967871485943
Sel6Pre7.csv;0.7969348659003831
Sel8Pre10.csv;0.7950530035335689
Sel4Pre5.csv;0.7945736434108527
Sel6Pre3.csv;0.7911646586345381
Sel7Pre10.csv;0.7773851590106007
Sel2Pre5.csv;0.7751937984496124
Sel7Pre7.csv;0.7739463601532567
Sel5Pre7.csv;0.7739463601532567
Sel2Pre10.csv;0.7703180212014135
Sel2Pre7.csv;0.7471264367816092
Sel1Pre3.csv;0.7389558232931727
Sel0Pre3.csv;0.7309236947791165
Sel0Pre5.csv;0.6627906976744186
Sel1Pre5.csv;0.6589147286821705
Sel1Pre7.csv;0.6130268199233716
Sel0Pre10.csv;0.607773851590106
Sel0Pre7.csv;0.6053639846743295
Sel1Pre10.csv;0.6042402826855123
